chromosome	start	end	segVal	sample
7	134700001	157800000	3.62361215741593	JBLAB-4287
7	157800001	159120000	1.6586966907214	JBLAB-4287
8	180001	6930000	2.60225383432245	JBLAB-4287
8	8100001	11580000	8.54671843377544	JBLAB-4287
8	11580001	11850000	3.38535321974735	JBLAB-4287
8	12570001	14280000	8.67257387736105	JBLAB-4287
8	14280001	14970000	5.93703758218643	JBLAB-4287
8	14970001	15930000	2.50895743863209	JBLAB-4287
8	15930001	20970000	6.68326326983869	JBLAB-4287
8	20970001	22080000	2.73639877761329	JBLAB-4287
8	22080001	30450000	0.950418424996689	JBLAB-4287
8	30450001	33930000	3.54504359963799	JBLAB-4287
8	33930001	36330000	0.784337995346327	JBLAB-4287
8	36360001	37260000	3.44995856444184	JBLAB-4287
8	37260001	38880000	4.2933834940464	JBLAB-4287
8	38880001	39240000	3.35345908183736	JBLAB-4287
8	39240001	39390000	-0.562071137046053	JBLAB-4287
8	39390001	43380000	3.94283014612333	JBLAB-4287
8	47490001	53040000	0.877194733853983	JBLAB-4287
8	53040001	53820000	4.78768484367315	JBLAB-4287
8	53820001	64830000	5.97884181830389	JBLAB-4287
8	64830001	66510000	4.86619619685974	JBLAB-4287
8	66510001	74640000	9.82776862538298	JBLAB-4287
8	74640001	74910000	7.7008745542591	JBLAB-4287
8	74910001	76020000	4.47836964869057	JBLAB-4287
8	76020001	76230000	1.46993625885051	JBLAB-4287
8	76230001	77070000	4.34271639404091	JBLAB-4287
8	77070001	77370000	7.21160438748682	JBLAB-4287
8	77370001	77700000	5.25469864013393	JBLAB-4287
8	77700001	79470000	1.79798510463149	JBLAB-4287
8	79470001	81390000	5.58336096403604	JBLAB-4287
8	81390001	82260000	6.72124105459894	JBLAB-4287
8	82260001	84180000	5.74555225294486	JBLAB-4287
8	84180001	84780000	8.39068402891383	JBLAB-4287
8	84780001	111750000	4.20416520858288	JBLAB-4287
8	111750001	113400000	6.66679353917087	JBLAB-4287
8	113400001	114120000	3.81266437999994	JBLAB-4287
8	114120001	114900000	6.08664265694474	JBLAB-4287
8	114900001	116430000	6.85860107017513	JBLAB-4287
8	116430001	117780000	8.34548511193294	JBLAB-4287
8	117780001	129990000	7.16155726209002	JBLAB-4287
8	129990001	136740000	5.910928581741	JBLAB-4287
8	136740001	137280000	7.17745328572358	JBLAB-4287
8	137280001	138240000	2.89299004069634	JBLAB-4287
8	138240001	138540000	6.07069809495619	JBLAB-4287
8	138540001	141390000	9.8265896643103	JBLAB-4287
8	141390001	142500000	11.5467365695968	JBLAB-4287
8	142500001	143670000	8.66268156409438	JBLAB-4287
8	143670001	144750000	10.8939325344944	JBLAB-4287
8	144750001	146310000	13.1271195187595	JBLAB-4287
9	210001	34020000	2.01139441499302	JBLAB-4287
9	34020001	98430000	4.08509720314449	JBLAB-4287
9	98430001	137340000	3.15018707887284	JBLAB-4287
9	137370001	138690000	2.30383049945984	JBLAB-4287
9	138690001	1.41e+08	3.59812216623743	JBLAB-4287
10	120001	810000	4.52658405641114	JBLAB-4287
10	810001	23850000	3.73547079704066	JBLAB-4287
10	23850001	36060000	1.87371806035304	JBLAB-4287
10	36060001	48330000	3.78100452051852	JBLAB-4287
10	48330001	77130000	2.97498019180614	JBLAB-4287
10	77130001	77820000	4.42129961782422	JBLAB-4287
10	77820001	99420000	2.9540903798602	JBLAB-4287
10	99420001	121530000	1.8629323010778	JBLAB-4287
10	121530001	122790000	3.49952846711795	JBLAB-4287
10	122790001	124350000	4.29560925686392	JBLAB-4287
10	124380001	135420000	1.78703507197898	JBLAB-4287
11	210001	870000	2.94099994564397	JBLAB-4287
11	870001	18390000	2.0178821306281	JBLAB-4287
11	18390001	55290000	2.94059681000467	JBLAB-4287
11	55290001	55470000	0.974213920476539	JBLAB-4287
11	55470001	60510000	2.74692419214785	JBLAB-4287
11	60510001	94800000	3.77883843688638	JBLAB-4287
11	94800001	96240000	4.79661112988135	JBLAB-4287
11	96240001	98040000	3.84120620911031	JBLAB-4287
11	98040001	134940000	2.0470222522802	JBLAB-4287
12	180001	6300000	1.99444044567745	JBLAB-4287
12	6300001	7350000	2.7394544644442	JBLAB-4287
12	7350001	25380000	2.06800470212606	JBLAB-4287
12	25380001	26070000	3.23671503771426	JBLAB-4287
12	26070001	26790000	4.74218523387778	JBLAB-4287
12	26790001	64380000	3.07891422716361	JBLAB-4287
12	64380001	76320000	3.93247618008333	JBLAB-4287
12	76320001	87660000	4.7491363615805	JBLAB-4287
12	87660001	133830000	1.94339042334919	JBLAB-4287
13	19530001	32640000	3.84854049774497	JBLAB-4287
13	32640001	48900000	2.02134501238694	JBLAB-4287
13	48900001	49110000	0.178879075624188	JBLAB-4287
13	49110001	67110000	1.805840966682	JBLAB-4287
13	67110001	77520000	4.55739333306393	JBLAB-4287
13	77520001	77850000	2.88689220342306	JBLAB-4287
13	77850001	113490000	4.5730949522516	JBLAB-4287
13	113490001	115110000	5.85527018542525	JBLAB-4287
14	20190001	22260000	2.94037285445953	JBLAB-4287
14	22260001	39450000	1.95163571154197	JBLAB-4287
14	39450001	69450000	3.8970434854075	JBLAB-4287
14	69450001	82500000	3.02936408085199	JBLAB-4287
14	82500001	102210000	3.65213407706083	JBLAB-4287
14	102210001	104400000	4.34599244276906	JBLAB-4287
14	104400001	105120000	3.01836798916081	JBLAB-4287
14	105120001	107310000	4.02140432104209	JBLAB-4287
15	22320001	22590000	3.64431596061594	JBLAB-4287
15	22770001	77370000	1.98187274233044	JBLAB-4287
15	77370001	81480000	3.89505100536508	JBLAB-4287
15	81480001	100530000	2.86112822101186	JBLAB-4287
15	100530001	102390000	4.86723056064104	JBLAB-4287
16	90001	16950000	2.46498560924715	JBLAB-4287
16	16950001	28860000	3.35792775465815	JBLAB-4287
16	28860001	56700000	2.61272230486043	JBLAB-4287
16	56700001	69330000	1.83198964451453	JBLAB-4287
16	69330001	79290000	2.91747270147696	JBLAB-4287
16	79290001	90150000	3.61373687563937	JBLAB-4287
17	1	11880000	1.99181516534975	JBLAB-4287
17	11880001	12060000	-0.178618199781711	JBLAB-4287
17	12060001	13260000	1.58066671523223	JBLAB-4287
17	13260001	46500000	2.09929046420398	JBLAB-4287
17	46500001	49350000	3.17904030543941	JBLAB-4287
17	49350001	54270000	2.61602895116784	JBLAB-4287
17	54270001	55020000	1.95272554696559	JBLAB-4287
17	55020001	70950000	3.04332260360235	JBLAB-4287
17	70950001	81090000	2.12360580822823	JBLAB-4287
18	150001	840000	4.05611085664086	JBLAB-4287
18	840001	3480000	1.43651338551301	JBLAB-4287
18	3480001	11490000	0.978128999407536	JBLAB-4287
18	11490001	26010000	3.12669838185475	JBLAB-4287
18	26010001	78030000	2.03324362952173	JBLAB-4287
19	270001	3960000	2.35077105083823	JBLAB-4287
19	3960001	23640000	3.11603076111324	JBLAB-4287
19	23760001	34740000	2.55788529941518	JBLAB-4287
19	34740001	40980000	3.05798625243672	JBLAB-4287
19	40980001	47010000	1.05024532083897	JBLAB-4287
19	47010001	58530000	2.91488265189729	JBLAB-4287
19	58530001	59100000	6.03302726623241	JBLAB-4287
20	60001	4980000	4.90594742299509	JBLAB-4287
20	4980001	7770000	3.39323827015217	JBLAB-4287
20	7770001	26160000	3.89037024257382	JBLAB-4287
20	29850001	40200000	3.00819950844033	JBLAB-4287
20	40200001	42570000	2.49031454341171	JBLAB-4287
20	42570001	57930000	3.01538393072384	JBLAB-4287
20	57930001	62250000	2.56739468239555	JBLAB-4287
20	62250001	62910000	3.53664237896472	JBLAB-4287
21	15480001	37380000	2.96567421938724	JBLAB-4287
21	37380001	42960000	3.97360455402741	JBLAB-4287
21	42990001	44610000	4.81751966028642	JBLAB-4287
21	44610001	48090000	4.21936869881248	JBLAB-4287
22	17280001	42840000	3.95585021651996	JBLAB-4287
22	42840001	43620000	2.17190848500283	JBLAB-4287
22	43620001	45600000	1.54841264660613	JBLAB-4287
22	45600001	47610000	2.14865582247661	JBLAB-4287
22	47610001	50190000	1.30694817489311	JBLAB-4287
22	50190001	50940000	2.07193180383362	JBLAB-4287
22	50940001	51180000	2.81320038204307	JBLAB-4287
1	840001	2220000	2.05687442126369	IM_214
1	2220001	8370000	1.54700689692062	IM_214
1	8370001	10920000	2.12411394773631	IM_214
1	10920001	23430000	1.69485967617314	IM_214
1	23430001	24150000	2.83732830667379	IM_214
1	24150001	85980000	1.96104480437396	IM_214
1	86010001	93540000	1.16634810118277	IM_214
1	93540001	93750000	2.39764043520479	IM_214
1	93750001	94350000	3.31339819277474	IM_214
1	94350001	175110000	1.98364096365638	IM_214
1	175110001	226980000	2.92769112720425	IM_214
1	226980001	237120000	2.11474217208003	IM_214
1	237120001	240720000	2.7945217426509	IM_214
1	240720001	249210000	3.58244353139716	IM_214
2	30001	3e+05	3.30889837736493	IM_214
2	300001	6660000	2.4234267058346	IM_214
2	6660001	7740000	3.11200747347109	IM_214
2	7740001	12120000	1.93294906782074	IM_214
2	12120001	13200000	2.46684933995116	IM_214
2	13200001	14550000	3.86335980450267	IM_214
2	14550001	15120000	2.65646852773702	IM_214
2	15120001	22680000	2.05107868264148	IM_214
2	22680001	36150000	2.94916764793405	IM_214
2	36150001	45030000	4.09176734348956	IM_214
2	45030001	53160000	2.90958429648841	IM_214
2	53160001	69600000	2.007511760885	IM_214
2	69600001	70620000	2.63811679805954	IM_214
2	70620001	161160000	1.91202839017986	IM_214
2	161160001	187380000	1.03199840268373	IM_214
2	187380001	211770000	1.98779761873879	IM_214
2	211770001	214170000	2.42232187698982	IM_214
2	214170001	231750000	1.90392909075096	IM_214
2	231750001	2.43e+08	0.904077021613401	IM_214
3	90001	76290000	0.991377103881992	IM_214
3	76290001	112050000	2.00834713140759	IM_214
3	112050001	113100000	2.50989455715844	IM_214
3	113100001	144660000	1.9455416962137	IM_214
3	144660001	149190000	2.98149453148329	IM_214
3	149190001	163560000	1.97487023307359	IM_214
3	163560001	165600000	2.83415205195834	IM_214
3	165600001	168570000	3.85477375647765	IM_214
3	168570001	169320000	4.86896654748395	IM_214
3	169320001	169530000	9.02576716943742	IM_214
3	169530001	172230000	4.11933320494137	IM_214
3	172230001	172380000	6.59640790358383	IM_214
3	172380001	176730000	3.97771540537573	IM_214
3	176730001	177360000	5.02487438656829	IM_214
3	177390001	197820000	3.96150259561623	IM_214
4	90001	11040000	1.81975086395206	IM_214
4	11040001	16800000	1.07003426500821	IM_214
4	16800001	40470000	1.9243835385041	IM_214
4	40470001	40920000	3.25908936746236	IM_214
4	40920001	81840000	1.92573864768675	IM_214
4	81840001	172260000	1.02739868492148	IM_214
4	172260001	184800000	1.88537136073062	IM_214
4	184800001	190470000	0.893722730572489	IM_214
4	190680001	190800000	1.63402280140987	IM_214
5	60001	7560000	1.54100269425506	IM_214
5	7560001	35040000	1.88092073839127	IM_214
5	35040001	35340000	0.895288674526427	IM_214
5	35340001	80730000	1.97761152403386	IM_214
5	80730001	82020000	2.34775939207516	IM_214
5	82020001	93390000	1.85568116573404	IM_214
5	93390001	93750000	3.14770927312205	IM_214
5	93750001	114450000	2.01652722797819	IM_214
5	114450001	115470000	3.24385404540799	IM_214
5	115470001	153630000	1.98743602005294	IM_214
5	153630001	154500000	0.983653362054992	IM_214
5	154500001	154980000	1.53144871005586	IM_214
5	154980001	180690000	0.899181896451115	IM_214
6	210001	48840000	1.97959638517096	IM_214
6	48840001	54930000	1.04750865568998	IM_214
6	54930001	69630000	1.88551272482132	IM_214
6	69630001	87720000	2.94671080894329	IM_214
6	87720001	125190000	2.02504991486432	IM_214
6	125190001	126630000	2.49972219488332	IM_214
6	126630001	151620000	2.0844833954683	IM_214
6	151620001	160410000	3.03631135427122	IM_214
6	160410001	168330000	1.77171835887105	IM_214
6	168330001	168600000	3.34625427096386	IM_214
6	168600001	170910000	1.6512463427864	IM_214
7	30001	28050000	1.01121216704918	IM_214
7	28050001	36780000	1.94955588629029	IM_214
7	36780001	37860000	2.48405939286124	IM_214
7	37860001	106470000	1.92705849363421	IM_214
7	106470001	159120000	0.950372615278658	IM_214
8	180001	61080000	1.80869755470108	IM_214
8	61080001	62130000	2.49336386342364	IM_214
8	62130001	69780000	1.96179979047267	IM_214
8	69780001	70710000	2.52526814799148	IM_214
8	70710001	108750000	1.94142372286191	IM_214
8	108750001	110310000	3.06538196326524	IM_214
8	110310001	110700000	4.21982441002012	IM_214
8	110700001	116370000	2.8303849873135	IM_214
8	116370001	117810000	4.29556334185345	IM_214
8	117810001	146310000	2.9717969388164	IM_214
9	210001	11610000	1.01518096604454	IM_214
9	11610001	30390000	2.04507041769226	IM_214
9	30390001	31170000	0.940138895716391	IM_214
9	31170001	33840000	2.02198868378891	IM_214
9	33840001	34350000	3.76356465311384	IM_214
9	34350001	88050000	2.03252926356329	IM_214
9	88080001	105480000	0.923810549033985	IM_214
9	105480001	136260000	1.90321933643386	IM_214
9	136260001	138600000	1.33905173507826	IM_214
9	138600001	1.41e+08	1.87291403287155	IM_214
10	120001	71760000	1.85175188350303	IM_214
10	71760001	72570000	0.893983649603951	IM_214
10	72600001	76020000	2.00380890072157	IM_214
10	76020001	76770000	0.949651676036437	IM_214
10	76770001	78330000	2.21716298281464	IM_214
10	78330001	88500000	1.76147787996215	IM_214
10	88500001	91200000	2.2748483334128	IM_214
10	91230001	135420000	1.82236199895408	IM_214
11	210001	36360000	1.98132933587089	IM_214
11	36360001	41610000	0.910531857272308	IM_214
11	41610001	60630000	1.83289247939016	IM_214
11	60630001	68640000	3.25593143578504	IM_214
11	68640001	71280000	2.29826775171898	IM_214
11	71640001	95040000	2.94042209872526	IM_214
11	95040001	96600000	3.64851866486141	IM_214
11	96600001	101130000	2.86126537068363	IM_214
11	101130001	111750000	1.95619433926235	IM_214
11	111750001	134940000	0.959040177723462	IM_214
12	180001	16680000	0.985223325172821	IM_214
12	16680001	130830000	1.9692125434768	IM_214
12	130830001	131550000	2.33458572675608	IM_214
12	131550001	133830000	3.3212227312955	IM_214
13	19530001	31260000	1.78308817469995	IM_214
13	31260001	69450000	0.988772823204714	IM_214
13	69450001	96420000	2.01474454929342	IM_214
13	96420001	115110000	2.7453286721934	IM_214
14	20190001	29100000	1.96824027670224	IM_214
14	29100001	29940000	2.81947755755263	IM_214
14	29940001	55470000	2.00515175056617	IM_214
14	55470001	56520000	2.60904441026747	IM_214
14	56520001	68610000	1.9789466988455	IM_214
14	68610001	69300000	3.21150923090972	IM_214
14	69300001	73200000	2.01780099106576	IM_214
14	73200001	73410000	0.769516480320787	IM_214
14	73410001	91380000	1.99902138890171	IM_214
14	91380001	94710000	2.97426326616264	IM_214
14	94710001	102120000	2.51498766997846	IM_214
14	102120001	103530000	3.16625336225257	IM_214
14	103530001	103740000	5.35035605657436	IM_214
14	103740001	104610000	3.00036797631085	IM_214
14	104610001	107310000	1.96262682498347	IM_214
15	22320001	40260000	1.84954324163509	IM_214
15	40260001	41370000	2.49940210578293	IM_214
15	41370001	71730000	1.93695196252255	IM_214
15	71730001	72030000	3.17030677628016	IM_214
15	72030001	102390000	1.86699787175595	IM_214
16	90001	10530000	1.73755726263569	IM_214
16	10530001	11970000	2.34278139572445	IM_214
16	11970001	28890000	1.67482281547996	IM_214
16	28890001	31170000	2.26580139604858	IM_214
16	31170001	48240000	1.72311568591163	IM_214
16	48240001	48540000	2.60998260038849	IM_214
16	48540001	89460000	0.893122725530719	IM_214
16	89460001	90150000	2.16591132285589	IM_214
17	1	22140000	0.900254301662457	IM_214
17	25380001	28920000	2.00645868364601	IM_214
17	29100001	29580000	0.410042551195217	IM_214
17	29580001	46290000	0.991105701445426	IM_214
17	46290001	46860000	3.54042222054477	IM_214
17	46860001	51720000	0.900646765366709	IM_214
17	51720001	59130000	1.9471541085269	IM_214
17	59130001	71370000	2.84856398061571	IM_214
17	71370001	72390000	2.18298673606766	IM_214
17	72390001	73380000	2.91953244798101	IM_214
17	73380001	74160000	3.73122535336227	IM_214
17	74160001	77670000	2.86015988515767	IM_214
17	77670001	81090000	3.87161271446738	IM_214
18	150001	2640000	1.82368558915898	IM_214
18	2640001	3840000	2.32210317841437	IM_214
18	3840001	78030000	1.88805806234568	IM_214
19	270001	1800000	0.969836184846675	IM_214
19	1800001	48030000	1.80658057773327	IM_214
19	48030001	59100000	0.864062715262117	IM_214
20	60001	10470000	2.7884245631554	IM_214
20	10470001	10980000	3.75301129441532	IM_214
20	10980001	32250000	1.81672396638651	IM_214
20	32250001	32670000	2.94214442563013	IM_214
20	32670001	48690000	1.8020725444971	IM_214
20	48690001	48990000	4.22735467743996	IM_214
20	48990001	62910000	1.74015129083502	IM_214
21	15480001	48090000	1.99011252878415	IM_214
22	17280001	17940000	1.56615563771395	IM_214
22	17940001	28140000	2.67867348066483	IM_214
22	28140001	32490000	3.15250727808836	IM_214
22	32490001	34500000	2.61839227851697	IM_214
22	34500001	36720000	1.77919136137097	IM_214
22	36720001	36930000	3.83704440627634	IM_214
22	36930001	43620000	1.92185273262952	IM_214
22	43620001	45960000	1.51071066513613	IM_214
22	45960001	47220000	1.94382242923686	IM_214
22	47220001	50250000	1.41223529852486	IM_214
22	50250001	51180000	1.98548388223885	IM_214
1	840001	3840000	1.76428238964712	JBLAB-4245
1	3840001	6210000	1.45532444353347	JBLAB-4245
1	6210001	88140000	1.95851351920531	JBLAB-4245
1	88140001	88680000	3.52223869024903	JBLAB-4245
1	88680001	146640000	2.07580841498381	JBLAB-4245
1	146640001	147390000	3.22721480651751	JBLAB-4245
1	149040001	175080000	2.05874801522518	JBLAB-4245
1	175080001	179730000	2.89781792996764	JBLAB-4245
1	179730001	181110000	4.1937493886781	JBLAB-4245
1	181110001	182970000	2.95713421109407	JBLAB-4245
1	182970001	186990000	3.34789515883302	JBLAB-4245
1	186990001	199140000	2.81447588178651	JBLAB-4245
1	199140001	200700000	1.76597136931081	JBLAB-4245
1	200700001	202890000	2.13438715304875	JBLAB-4245
1	202890001	203310000	3.14190243994177	JBLAB-4245
1	203310001	249210000	1.98131105572704	JBLAB-4245
2	30001	6990000	3.68610174170378	JBLAB-4245
2	6990001	7320000	5.50222041495636	JBLAB-4245
2	7320001	7740000	3.53991409616993	JBLAB-4245
2	7740001	12660000	3.05006578871041	JBLAB-4245
2	12660001	15360000	4.29018795429113	JBLAB-4245
2	15360001	23010000	3.21242561459929	JBLAB-4245
2	23010001	27270000	2.78489053171979	JBLAB-4245
2	27270001	28560000	3.31642040136274	JBLAB-4245
2	28560001	29370000	4.39683816734069	JBLAB-4245
2	29370001	36120000	3.0898223868952	JBLAB-4245
2	36120001	44910000	4.12053645444468	JBLAB-4245
2	44910001	47490000	3.5377081955067	JBLAB-4245
2	47490001	52920000	2.74081652446453	JBLAB-4245
2	52920001	60570000	1.96812844532868	JBLAB-4245
2	60570001	60720000	4.02399680609883	JBLAB-4245
2	60720001	69510000	2.14293394370669	JBLAB-4245
2	69510001	70290000	1.03101199414855	JBLAB-4245
2	70290001	74640000	1.90149326373046	JBLAB-4245
2	74640001	75840000	3.02340574682303	JBLAB-4245
2	75840001	149490000	1.9183659533892	JBLAB-4245
2	149490001	149670000	3.53187479150094	JBLAB-4245
2	149670001	150480000	5.07000885218121	JBLAB-4245
2	150480001	156780000	2.90050427827484	JBLAB-4245
2	156780001	159510000	3.304875042427	JBLAB-4245
2	159510001	159900000	5.50532565137721	JBLAB-4245
2	159900001	180060000	3.0906000231409	JBLAB-4245
2	180060001	187260000	4.12236071382802	JBLAB-4245
2	187260001	187560000	7.06704307271827	JBLAB-4245
2	187560001	190290000	4.11649483660244	JBLAB-4245
2	190290001	191580000	5.29455877866289	JBLAB-4245
2	191580001	198990000	3.06817069945836	JBLAB-4245
2	198990001	219450000	2.07522909788776	JBLAB-4245
2	219450001	230160000	0.946068574066726	JBLAB-4245
2	230160001	231690000	1.95202078676666	JBLAB-4245
2	231690001	2.43e+08	0.93865740498269	JBLAB-4245
3	90001	16440000	0.968193729095366	JBLAB-4245
3	16440001	16650000	0.155416721781871	JBLAB-4245
3	16650001	55500000	1.01339739699693	JBLAB-4245
3	55530001	63780000	1.95480729215089	JBLAB-4245
3	63780001	65190000	3.13137661434295	JBLAB-4245
3	65190001	94440000	2.00440043068604	JBLAB-4245
3	94440001	112260000	3.091507377508	JBLAB-4245
3	112260001	113310000	4.52940577894042	JBLAB-4245
3	113310001	115890000	3.06713728662196	JBLAB-4245
3	115890001	116580000	1.27527808989566	JBLAB-4245
3	116580001	123300000	2.89928688779503	JBLAB-4245
3	123300001	123690000	4.2221251584514	JBLAB-4245
3	123750001	125850000	3.0375798222776	JBLAB-4245
3	125850001	127260000	2.50268609683075	JBLAB-4245
3	127260001	129720000	3.08097223021067	JBLAB-4245
3	129930001	150720000	2.03373829400894	JBLAB-4245
3	150720001	156690000	3.14495008905061	JBLAB-4245
3	156690001	168390000	2.03015065257355	JBLAB-4245
